Plate, 1
Well, 1
Count, 249
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
13.005, 0.000 to 26.010, 0
39.015, 26.010 to 52.020, 0
65.025, 52.020 to 78.030, 0
91.035, 78.030 to 104.040, 0
117.045, 104.040 to 130.050, 0
143.055, 130.050 to 156.060, 0
169.065, 156.060 to 182.070, 0
195.075, 182.070 to 208.080, 2
221.085, 208.080 to 234.090, 13
247.095, 234.090 to 260.100, 5
273.105, 260.100 to 286.110, 4
299.115, 286.110 to 312.120, 2
325.125, 312.120 to 338.129, 3
351.134, 338.129 to 364.139, 11
377.144, 364.139 to 390.149, 15
403.154, 390.149 to 416.159, 17
429.164, 416.159 to 442.169, 12
455.174, 442.169 to 468.179, 15
481.184, 468.179 to 494.189, 20
507.194, 494.189 to 520.199, 14
533.204, 520.199 to 546.209, 25
559.214, 546.209 to 572.219, 12
585.224, 572.219 to 598.229, 11
611.234, 598.229 to 624.239, 13
637.244, 624.239 to 650.249, 6
663.254, 650.249 to 676.259, 11
689.264, 676.259 to 702.269, 9
715.274, 702.269 to 728.279, 6
741.284, 728.279 to 754.289, 5
767.294, 754.289 to 780.299, 2
793.304, 780.299 to 806.309, 0
819.314, 806.309 to 832.319, 3
845.324, 832.319 to 858.329, 5
871.334, 858.329 to 884.339, 3
897.344, 884.339 to 910.349, 0
923.354, 910.349 to 936.359, 1
949.364, 936.359 to 962.369, 0
975.374, 962.369 to 988.379, 0
1001.383, 988.379 to 1014.388, 3
1027.393, 1014.388 to 1040.398, 0
1053.403, 1040.398 to 1066.408, 0
1079.413, 1066.408 to 1092.418, 0
1105.423, 1092.418 to 1118.428, 0
1131.433, 1118.428 to 1144.438, 0
1157.443, 1144.438 to 1170.448, 0
1183.453, 1170.448 to 1196.458, 0
1209.463, 1196.458 to 1222.468, 0
1235.473, 1222.468 to 1248.478, 0
1261.483, 1248.478 to 1274.488, 0
1287.493, 1274.488 to 1300.498, 1


Plate, 1
Well, 2
Count, 196
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
10.352, 0.000 to 20.703, 0
31.055, 20.703 to 41.406, 0
51.758, 41.406 to 62.110, 0
72.461, 62.110 to 82.813, 0
93.164, 82.813 to 103.516, 0
113.868, 103.516 to 124.219, 0
134.571, 124.219 to 144.922, 0
155.274, 144.922 to 165.625, 0
175.977, 165.625 to 186.329, 0
196.680, 186.329 to 207.032, 3
217.383, 207.032 to 227.735, 7
238.087, 227.735 to 248.438, 4
258.790, 248.438 to 269.141, 7
279.493, 269.141 to 289.845, 3
300.196, 289.845 to 310.548, 9
320.899, 310.548 to 331.251, 1
341.603, 331.251 to 351.954, 10
362.306, 351.954 to 372.657, 11
383.009, 372.657 to 393.361, 7
403.712, 393.361 to 414.064, 11
424.415, 414.064 to 434.767, 5
445.119, 434.767 to 455.470, 16
465.822, 455.470 to 476.173, 14
486.525, 476.173 to 496.876, 5
507.228, 496.876 to 517.580, 8
527.931, 517.580 to 538.283, 13
