Plate, 2
Well, 1
Count, 167
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
11.428, 0.000 to 22.856, 0
34.284, 22.856 to 45.712, 0
57.140, 45.712 to 68.568, 0
79.996, 68.568 to 91.423, 0
102.851, 91.423 to 114.279, 0
125.707, 114.279 to 137.135, 0
148.563, 137.135 to 159.991, 0
171.419, 159.991 to 182.847, 0
194.275, 182.847 to 205.703, 0
217.131, 205.703 to 228.559, 0
239.987, 228.559 to 251.415, 1
262.842, 251.415 to 274.270, 1
285.698, 274.270 to 297.126, 6
308.554, 297.126 to 319.982, 5
331.410, 319.982 to 342.838, 20
354.266, 342.838 to 365.694, 22
377.122, 365.694 to 388.550, 13
399.978, 388.550 to 411.406, 9
422.834, 411.406 to 434.261, 5
445.689, 434.261 to 457.117, 16
468.545, 457.117 to 479.973, 10
491.401, 479.973 to 502.829, 14
514.257, 502.829 to 525.685, 11
537.113, 525.685 to 548.541, 8
559.969, 548.541 to 571.397, 7
582.825, 571.397 to 594.253, 0
605.680, 594.253 to 617.108, 5
628.536, 617.108 to 639.964, 2
651.392, 639.964 to 662.820, 3
674.248, 662.820 to 685.676, 1
697.104, 685.676 to 708.532, 1
719.960, 708.532 to 731.388, 1
742.816, 731.388 to 754.244, 1
765.672, 754.244 to 777.099, 0
788.527, 777.099 to 799.955, 2
811.383, 799.955 to 822.811, 0
834.239, 822.811 to 845.667, 0
857.095, 845.667 to 868.523, 0
879.951, 868.523 to 891.379, 1
902.807, 891.379 to 914.235, 0
925.663, 914.235 to 937.091, 0
948.518, 937.091 to 959.946, 0
971.374, 959.946 to 982.802, 0
994.230, 982.802 to 1005.658, 0
1017.086, 1005.658 to 1028.514, 0
1039.942, 1028.514 to 1051.370, 1
1062.798, 1051.370 to 1074.226, 0
1085.654, 1074.226 to 1097.082, 0
1108.510, 1097.082 to 1119.937, 0
1131.365, 1119.937 to 1142.793, 1


Plate, 2
Well, 2
Count, 185
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
8.520, 0.000 to 17.041, 0
25.561, 17.041 to 34.081, 0
42.602, 34.081 to 51.122, 0
59.642, 51.122 to 68.163, 0
