Plate, 3
Well, 1
Count, 251
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
17.558, 0.000 to 35.117, 0
52.675, 35.117 to 70.234, 0
87.792, 70.234 to 105.351, 0
122.909, 105.351 to 140.468, 0
158.026, 140.468 to 175.585, 0
193.143, 175.585 to 210.702, 0
228.260, 210.702 to 245.819, 0
263.377, 245.819 to 280.936, 0
298.494, 280.936 to 316.053, 3
333.611, 316.053 to 351.170, 12
368.728, 351.170 to 386.287, 12
403.845, 386.287 to 421.404, 10
438.962, 421.404 to 456.521, 4
474.079, 456.521 to 491.638, 14
509.196, 491.638 to 526.755, 17
544.313, 526.755 to 561.872, 30
579.430, 561.872 to 596.989, 7
614.547, 596.989 to 632.106, 12
649.664, 632.106 to 667.223, 17
684.781, 667.223 to 702.340, 11
719.898, 702.340 to 737.457, 12
755.015, 737.457 to 772.573, 10
790.132, 772.573 to 807.690, 5
825.249, 807.690 to 842.807, 8
860.366, 842.807 to 877.924, 6
895.483, 877.924 to 913.041, 7
930.600, 913.041 to 948.158, 7
965.717, 948.158 to 983.275, 7
1000.834, 983.275 to 1018.392, 5
1035.951, 1018.392 to 1053.509, 3
1071.068, 1053.509 to 1088.626, 3
1106.185, 1088.626 to 1123.743, 2
1141.302, 1123.743 to 1158.860, 8
1176.419, 1158.860 to 1193.977, 5
1211.536, 1193.977 to 1229.094, 1
1246.653, 1229.094 to 1264.211, 1
1281.770, 1264.211 to 1299.328, 2
1316.887, 1299.328 to 1334.445, 2
1352.004, 1334.445 to 1369.562, 2
1387.121, 1369.562 to 1404.679, 1
1422.238, 1404.679 to 1439.796, 0
1457.355, 1439.796 to 1474.913, 0
1492.472, 1474.913 to 1510.030, 0
1527.588, 1510.030 to 1545.147, 0
1562.705, 1545.147 to 1580.264, 1
1597.822, 1580.264 to 1615.381, 1
1632.939, 1615.381 to 1650.498, 1
1668.056, 1650.498 to 1685.615, 0
1703.173, 1685.615 to 1720.732, 0
1738.290, 1720.732 to 1755.849, 2


Plate, 3
Well, 2
Count, 250
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
21.078, 0.000 to 42.157, 0
63.235, 42.157 to 84.313, 0
105.392, 84.313 to 126.470, 0
147.548, 126.470 to 168.627, 0
189.705, 168.627 to 210.783, 0
231.861, 210.783 to 252.940, 0
274.018, 252.940 to 295.096, 4
316.175, 295.096 to 337.253, 8
358.331, 337.253 to 379.410, 13
400.488, 379.410 to 421.566, 9
442.645, 421.566 to 463.723, 11
484.801, 463.723 to 505.880, 12
526.958, 505.880 to 548.036, 21
569.115, 548.036 to 590.193, 20
611.271, 590.193 to 632.350, 12
653.428, 632.350 to 674.506, 16
695.584, 674.506 to 716.663, 13
737.741, 716.663 to 758.819, 5
779.898, 758.819 to 800.976, 12
822.054, 800.976 to 843.133, 10
864.211, 843.133 to 885.289, 3
906.368, 885.289 to 927.446, 9
948.524, 927.446 to 969.603, 7
990.681, 969.603 to 1011.759, 7
1032.838, 1011.759 to 1053.916, 8
1074.994, 1053.916 to 1096.072, 8
1117.151, 1096.072 to 1138.229, 7
1159.307, 1138.229 to 1180.386, 5
1201.464, 1180.386 to 1222.542, 1
1243.621, 1222.542 to 1264.699, 5
1285.777, 1264.699 to 1306.856, 4
1327.934, 1306.856 to 1349.012, 1
1370.091, 1349.012 to 1391.169, 3
1412.247, 1391.169 to 1433.326, 3
1454.404, 1433.326 to 1475.482, 4
1496.561, 1475.482 to 1517.639, 0
1538.717, 1517.639 to 1559.795, 1
1580.874, 1559.795 to 1601.952, 0
1623.030, 1601.952 to 1644.109, 3
1665.187, 1644.109 to 1686.265, 0
1707.344, 1686.265 to 1728.422, 1
1749.500, 1728.422 to 1770.579, 0
1791.657, 1770.579 to 1812.735, 0
1833.814, 1812.735 to 1854.892, 0
1875.970, 1854.892 to 1897.049, 0
1918.127, 1897.049 to 1939.205, 1
1960.283, 1939.205 to 1981.362, 0
2002.440, 1981.362 to 2023.518, 1
2044.597, 2023.518 to 2065.675, 1
2086.753, 2065.675 to 2107.832, 1


Plate, 3
Well, 3
Count, 235
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
18.052, 0.000 to 36.104, 0
54.156, 36.104 to 72.208, 0
90.261, 72.208 to 108.313, 0
126.365, 108.313 to 144.417, 0
162.469, 144.417 to 180.521, 0
198.573, 180.521 to 216.625, 0
234.678, 216.625 to 252.730, 1
270.782, 252.730 to 288.834, 2
306.886, 288.834 to 324.938, 6
342.990, 324.938 to 361.042, 9
379.095, 361.042 to 397.147, 7
415.199, 397.147 to 433.251, 11
451.303, 433.251 to 469.355, 6
487.407, 469.355 to 505.459, 14
523.512, 505.459 to 541.564, 17
559.616, 541.564 to 577.668, 19
595.720, 577.668 to 613.772, 10
