Plate, 2
Well, 1
Count, 123
CHARM Settings 1:		PEO4_300.charm

Type 1 Histograms
Diameter (um), Range, frequency
7.364, 0.000 to 14.728, 0
22.092, 14.728 to 29.456, 0
36.820, 29.456 to 44.185, 0
51.549, 44.185 to 58.913, 0
66.277, 58.913 to 73.641, 0
81.005, 73.641 to 88.369, 0
95.733, 88.369 to 103.097, 0
110.461, 103.097 to 117.825, 0
125.189, 117.825 to 132.554, 0
139.918, 132.554 to 147.282, 0
154.646, 147.282 to 162.010, 0
169.374, 162.010 to 176.738, 0
184.102, 176.738 to 191.466, 0
198.830, 191.466 to 206.194, 1
213.558, 206.194 to 220.923, 6
228.287, 220.923 to 235.651, 6
243.015, 235.651 to 250.379, 0
257.743, 250.379 to 265.107, 1
272.471, 265.107 to 279.835, 2
287.199, 279.835 to 294.563, 1
301.927, 294.563 to 309.292, 4
316.656, 309.292 to 324.020, 2
331.384, 324.020 to 338.748, 3
346.112, 338.748 to 353.476, 12
360.840, 353.476 to 368.204, 5
375.568, 368.204 to 382.932, 7
390.296, 382.932 to 397.661, 6
405.025, 397.661 to 412.389, 4
419.753, 412.389 to 427.117, 7
434.481, 427.117 to 441.845, 8
449.209, 441.845 to 456.573, 7
463.937, 456.573 to 471.301, 3
478.665, 471.301 to 486.030, 9
493.394, 486.030 to 500.758, 6
508.122, 500.758 to 515.486, 1
522.850, 515.486 to 530.214, 4
537.578, 530.214 to 544.942, 2
552.306, 544.942 to 559.670, 4
567.034, 559.670 to 574.399, 5
581.763, 574.399 to 589.127, 1
596.491, 589.127 to 603.855, 1
611.219, 603.855 to 618.583, 0
625.947, 618.583 to 633.311, 2
640.675, 633.311 to 648.039, 0
655.404, 648.039 to 662.768, 1
670.132, 662.768 to 677.496, 1
684.860, 677.496 to 692.224, 0
699.588, 692.224 to 706.952, 0
714.316, 706.952 to 721.680, 0
729.044, 721.680 to 736.408, 1


Plate, 2
Well, 2
Count, 118
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
7.270, 0.000 to 14.540, 0
21.810, 14.540 to 29.080, 0
36.350, 29.080 to 43.619, 0
50.889, 43.619 to 58.159, 0
65.429, 58.159 to 72.699, 0
79.969, 72.699 to 87.239, 0
94.509, 87.239 to 101.779, 0
109.049, 101.779 to 116.319, 0
123.588, 116.319 to 130.858, 0
138.128, 130.858 to 145.398, 0
152.668, 145.398 to 159.938, 0
167.208, 159.938 to 174.478, 0
181.748, 174.478 to 189.018, 0
196.288, 189.018 to 203.557, 1
210.827, 203.557 to 218.097, 8
225.367, 218.097 to 232.637, 14
239.907, 232.637 to 247.177, 0
254.447, 247.177 to 261.717, 2
268.987, 261.717 to 276.257, 4
283.526, 276.257 to 290.796, 5
298.066, 290.796 to 305.336, 4
312.606, 305.336 to 319.876, 0
327.146, 319.876 to 334.416, 2
341.686, 334.416 to 348.956, 3
356.226, 348.956 to 363.495, 5
370.765, 363.495 to 378.035, 3
385.305, 378.035 to 392.575, 8
399.845, 392.575 to 407.115, 2
414.385, 407.115 to 421.655, 13
428.925, 421.655 to 436.195, 7
443.464, 436.195 to 450.734, 10
458.004, 450.734 to 465.274, 5
472.544, 465.274 to 479.814, 3
487.084, 479.814 to 494.354, 4
501.624, 494.354 to 508.894, 3
516.164, 508.894 to 523.433, 3
530.703, 523.433 to 537.973, 1
545.243, 537.973 to 552.513, 3
559.783, 552.513 to 567.053, 1
574.323, 567.053 to 581.593, 1
588.863, 581.593 to 596.133, 0
603.402, 596.133 to 610.672, 0
617.942, 610.672 to 625.212, 0
632.482, 625.212 to 639.752, 0
647.022, 639.752 to 654.292, 1
661.562, 654.292 to 668.832, 0
676.102, 668.832 to 683.371, 0
690.641, 683.371 to 697.911, 0
705.181, 697.911 to 712.451, 1
719.721, 712.451 to 726.991, 1


Plate, 2
Well, 3
Count, 80
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
6.723, 0.000 to 13.445, 0
20.168, 13.445 to 26.891, 0
33.613, 26.891 to 40.336, 0
47.059, 40.336 to 53.781, 0
60.504, 53.781 to 67.227, 0
73.949, 67.227 to 80.672, 0
87.395, 80.672 to 94.117, 0
100.840, 94.117 to 107.563, 0
114.286, 107.563 to 121.008, 0
127.731, 121.008 to 134.454, 0
141.176, 134.454 to 147.899, 0
