Plate, 4
Well, 1
Count, 31
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
4.437, 0.000 to 8.874, 0
13.311, 8.874 to 17.748, 0
22.185, 17.748 to 26.622, 0
31.059, 26.622 to 35.496, 0
39.933, 35.496 to 44.370, 0
48.807, 44.370 to 53.244, 0
57.681, 53.244 to 62.118, 0
66.555, 62.118 to 70.992, 0
75.429, 70.992 to 79.866, 1
84.303, 79.866 to 88.740, 0
93.177, 88.740 to 97.614, 0
102.051, 97.614 to 106.488, 0
110.925, 106.488 to 115.362, 0
119.799, 115.362 to 124.236, 0
128.673, 124.236 to 133.110, 0
137.547, 133.110 to 141.984, 0
146.421, 141.984 to 150.858, 0
155.295, 150.858 to 159.732, 0
164.169, 159.732 to 168.606, 1
173.043, 168.606 to 177.480, 1
181.917, 177.480 to 186.354, 1
190.791, 186.354 to 195.228, 2
199.665, 195.228 to 204.102, 0
208.539, 204.102 to 212.976, 0
217.413, 212.976 to 221.850, 6
226.287, 221.850 to 230.724, 2
235.161, 230.724 to 239.598, 0
244.035, 239.598 to 248.472, 1
252.909, 248.472 to 257.346, 1
261.783, 257.346 to 266.220, 1
270.657, 266.220 to 275.094, 1
279.531, 275.094 to 283.968, 0
288.405, 283.968 to 292.842, 1
297.279, 292.842 to 301.716, 0
306.153, 301.716 to 310.590, 3
315.027, 310.590 to 319.464, 0
323.901, 319.464 to 328.338, 1
332.775, 328.338 to 337.212, 1
341.649, 337.212 to 346.086, 0
350.524, 346.086 to 354.961, 1
359.398, 354.961 to 363.835, 0
368.272, 363.835 to 372.709, 1
377.146, 372.709 to 381.583, 0
386.020, 381.583 to 390.457, 1
394.894, 390.457 to 399.331, 2
403.768, 399.331 to 408.205, 0
412.642, 408.205 to 417.079, 0
421.516, 417.079 to 425.953, 0
430.390, 425.953 to 434.827, 1
439.264, 434.827 to 443.701, 1


Plate, 4
Well, 2
Count, 15
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
6.591, 0.000 to 13.182, 0
19.772, 13.182 to 26.363, 0
32.954, 26.363 to 39.545, 0
46.135, 39.545 to 52.726, 0
59.317, 52.726 to 65.908, 0
72.498, 65.908 to 79.089, 0
85.680, 79.089 to 92.271, 0
98.861, 92.271 to 105.452, 0
112.043, 105.452 to 118.634, 0
125.224, 118.634 to 131.815, 0
138.406, 131.815 to 144.997, 0
151.587, 144.997 to 158.178, 1
164.769, 158.178 to 171.360, 0
177.950, 171.360 to 184.541, 1
191.132, 184.541 to 197.723, 1
204.313, 197.723 to 210.904, 0
217.495, 210.904 to 224.086, 5
230.676, 224.086 to 237.267, 0
243.858, 237.267 to 250.449, 0
257.039, 250.449 to 263.630, 0
270.221, 263.630 to 276.812, 1
283.403, 276.812 to 289.993, 2
296.584, 289.993 to 303.175, 0
309.766, 303.175 to 316.356, 1
322.947, 316.356 to 329.538, 0
336.129, 329.538 to 342.719, 1
349.310, 342.719 to 355.901, 0
362.492, 355.901 to 369.082, 0
375.673, 369.082 to 382.264, 0
388.855, 382.264 to 395.445, 0
402.036, 395.445 to 408.627, 0
415.218, 408.627 to 421.808, 0
428.399, 421.808 to 434.990, 0
441.581, 434.990 to 448.171, 0
454.762, 448.171 to 461.353, 0
467.944, 461.353 to 474.534, 0
481.125, 474.534 to 487.716, 0
494.307, 487.716 to 500.897, 0
507.488, 500.897 to 514.079, 0
