Plate, 1
Well, 1
Count, 237
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
12.140, 0.000 to 24.280, 0
36.420, 24.280 to 48.560, 0
60.700, 48.560 to 72.840, 0
84.980, 72.840 to 97.120, 0
109.260, 97.120 to 121.400, 0
133.540, 121.400 to 145.680, 0
157.820, 145.680 to 169.960, 0
182.100, 169.960 to 194.240, 0
206.380, 194.240 to 218.520, 0
230.660, 218.520 to 242.800, 0
254.940, 242.800 to 267.080, 0
279.220, 267.080 to 291.360, 12
303.500, 291.360 to 315.640, 15
327.780, 315.640 to 339.920, 20
352.060, 339.920 to 364.200, 48
376.340, 364.200 to 388.480, 21
400.620, 388.480 to 412.760, 20
424.900, 412.760 to 437.040, 17
449.180, 437.040 to 461.320, 17
473.460, 461.320 to 485.600, 12
497.740, 485.600 to 509.880, 9
522.020, 509.880 to 534.160, 11
546.300, 534.160 to 558.440, 4
570.580, 558.440 to 582.720, 3
594.860, 582.720 to 607.000, 5
619.140, 607.000 to 631.280, 1
643.420, 631.280 to 655.560, 5
667.700, 655.560 to 679.840, 3
691.980, 679.840 to 704.120, 2
716.260, 704.120 to 728.400, 1
740.540, 728.400 to 752.680, 4
764.821, 752.680 to 776.961, 3
789.101, 776.961 to 801.241, 1
813.381, 801.241 to 825.521, 0
837.661, 825.521 to 849.801, 1
861.941, 849.801 to 874.081, 0
886.221, 874.081 to 898.361, 0
910.501, 898.361 to 922.641, 0
934.781, 922.641 to 946.921, 0
959.061, 946.921 to 971.201, 0
983.341, 971.201 to 995.481, 0
1007.621, 995.481 to 1019.761, 0
1031.901, 1019.761 to 1044.041, 1
1056.181, 1044.041 to 1068.321, 0
1080.461, 1068.321 to 1092.601, 0
1104.741, 1092.601 to 1116.881, 0
1129.021, 1116.881 to 1141.161, 0
1153.301, 1141.161 to 1165.441, 0
1177.581, 1165.441 to 1189.721, 0
1201.861, 1189.721 to 1214.001, 1


Plate, 1
Well, 2
Count, 238
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
8.365, 0.000 to 16.729, 0
25.094, 16.729 to 33.459, 0
41.823, 33.459 to 50.188, 0
58.552, 50.188 to 66.917, 0
75.282, 66.917 to 83.646, 0
92.011, 83.646 to 100.376, 0
108.740, 100.376 to 117.105, 0
125.470, 117.105 to 133.834, 0
142.199, 133.834 to 150.564, 0
158.928, 150.564 to 167.293, 0
175.657, 167.293 to 184.022, 0
192.387, 184.022 to 200.751, 0
209.116, 200.751 to 217.481, 0
225.845, 217.481 to 234.210, 0
242.575, 234.210 to 250.939, 1
259.304, 250.939 to 267.668, 0
276.033, 267.668 to 284.398, 7
292.762, 284.398 to 301.127, 5
309.492, 301.127 to 317.856, 7
326.221, 317.856 to 334.586, 14
342.950, 334.586 to 351.315, 36
359.680, 351.315 to 368.044, 15
376.409, 368.044 to 384.773, 15
393.138, 384.773 to 401.503, 16
409.867, 401.503 to 418.232, 15
426.597, 418.232 to 434.961, 9
443.326, 434.961 to 451.691, 18
460.055, 451.691 to 468.420, 10
476.784, 468.420 to 485.149, 5
493.514, 485.149 to 501.878, 9
510.243, 501.878 to 518.608, 12
526.972, 518.608 to 535.337, 6
543.702, 535.337 to 552.066, 2
560.431, 552.066 to 568.796, 5
577.160, 568.796 to 585.525, 4
593.889, 585.525 to 602.254, 3
610.619, 602.254 to 618.983, 1
627.348, 618.983 to 635.713, 3
644.077, 635.713 to 652.442, 3
660.807, 652.442 to 669.171, 1
677.536, 669.171 to 685.900, 0
694.265, 685.900 to 702.630, 1
710.994, 702.630 to 719.359, 3
727.724, 719.359 to 736.088, 1
