Plate, 1
Well, 1
Count, 220
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
9.380, 0.000 to 18.760, 0
28.140, 18.760 to 37.519, 0
46.899, 37.519 to 56.279, 0
65.659, 56.279 to 75.039, 0
84.419, 75.039 to 93.799, 0
103.178, 93.799 to 112.558, 0
121.938, 112.558 to 131.318, 0
140.698, 131.318 to 150.078, 0
159.458, 150.078 to 168.837, 0
178.217, 168.837 to 187.597, 0
196.977, 187.597 to 206.357, 1
215.737, 206.357 to 225.117, 1
234.496, 225.117 to 243.876, 4
253.256, 243.876 to 262.636, 2
272.016, 262.636 to 281.396, 3
290.775, 281.396 to 300.155, 9
309.535, 300.155 to 318.915, 13
328.295, 318.915 to 337.675, 11
347.055, 337.675 to 356.434, 32
365.814, 356.434 to 375.194, 14
384.574, 375.194 to 393.954, 19
403.334, 393.954 to 412.714, 17
422.093, 412.714 to 431.473, 11
440.853, 431.473 to 450.233, 14
459.613, 450.233 to 468.993, 12
478.373, 468.993 to 487.752, 12
497.132, 487.752 to 506.512, 6
515.892, 506.512 to 525.272, 4
534.652, 525.272 to 544.032, 7
553.411, 544.032 to 562.791, 5
572.171, 562.791 to 581.551, 1
590.931, 581.551 to 600.311, 2
609.691, 600.311 to 619.070, 3
628.450, 619.070 to 637.830, 3
647.210, 637.830 to 656.590, 2
665.970, 656.590 to 675.350, 2
684.729, 675.350 to 694.109, 4
703.489, 694.109 to 712.869, 0
722.249, 712.869 to 731.629, 1
741.009, 731.629 to 750.388, 1
759.768, 750.388 to 769.148, 2
778.528, 769.148 to 787.908, 0
797.288, 787.908 to 806.668, 0
816.047, 806.668 to 825.427, 0
834.807, 825.427 to 844.187, 0
853.567, 844.187 to 862.947, 0
872.326, 862.947 to 881.706, 1
891.086, 881.706 to 900.466, 0
909.846, 900.466 to 919.226, 0
928.606, 919.226 to 937.985, 1


Plate, 1
Well, 2
Count, 148
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
7.297, 0.000 to 14.593, 0
21.890, 14.593 to 29.186, 0
36.483, 29.186 to 43.780, 0
51.076, 43.780 to 58.373, 0
65.670, 58.373 to 72.966, 0
80.263, 72.966 to 87.559, 0
94.856, 87.559 to 102.153, 0
109.449, 102.153 to 116.746, 0
124.043, 116.746 to 131.339, 0
138.636, 131.339 to 145.932, 0
153.229, 145.932 to 160.526, 0
167.822, 160.526 to 175.119, 0
182.416, 175.119 to 189.712, 0
197.009, 189.712 to 204.305, 0
211.602, 204.305 to 218.899, 1
226.195, 218.899 to 233.492, 4
240.789, 233.492 to 248.085, 2
255.382, 248.085 to 262.678, 1
269.975, 262.678 to 277.272, 5
284.568, 277.272 to 291.865, 6
299.162, 291.865 to 306.458, 6
