Plate, 1
Well, 1
Count, 214
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
18.514, 0.000 to 37.028, 0
55.543, 37.028 to 74.057, 0
92.571, 74.057 to 111.085, 0
129.599, 111.085 to 148.114, 0
166.628, 148.114 to 185.142, 0
203.656, 185.142 to 222.170, 0
240.685, 222.170 to 259.199, 3
277.713, 259.199 to 296.227, 2
314.741, 296.227 to 333.256, 2
351.770, 333.256 to 370.284, 17
388.798, 370.284 to 407.312, 14
425.827, 407.312 to 444.341, 8
462.855, 444.341 to 481.369, 18
499.883, 481.369 to 518.398, 17
536.912, 518.398 to 555.426, 15
573.940, 555.426 to 592.454, 5
610.969, 592.454 to 629.483, 4
647.997, 629.483 to 666.511, 11
685.025, 666.511 to 703.540, 11
722.054, 703.540 to 740.568, 6
759.082, 740.568 to 777.596, 6
796.111, 777.596 to 814.625, 7
833.139, 814.625 to 851.653, 5
870.167, 851.653 to 888.681, 6
907.196, 888.681 to 925.710, 9
944.224, 925.710 to 962.738, 6
981.252, 962.738 to 999.767, 3
1018.281, 999.767 to 1036.795, 6
1055.309, 1036.795 to 1073.823, 4
1092.338, 1073.823 to 1110.852, 4
1129.366, 1110.852 to 1147.880, 2
1166.394, 1147.880 to 1184.909, 4
1203.423, 1184.909 to 1221.937, 4
1240.451, 1221.937 to 1258.965, 1
1277.480, 1258.965 to 1295.994, 2
1314.508, 1295.994 to 1333.022, 2
1351.536, 1333.022 to 1370.051, 1
1388.565, 1370.051 to 1407.079, 0
1425.593, 1407.079 to 1444.107, 0
1462.622, 1444.107 to 1481.136, 3
1499.650, 1481.136 to 1518.164, 1
1536.678, 1518.164 to 1555.193, 1
1573.707, 1555.193 to 1592.221, 1
1610.735, 1592.221 to 1629.249, 0
1647.764, 1629.249 to 1666.278, 0
1684.792, 1666.278 to 1703.306, 1
1721.820, 1703.306 to 1740.335, 0
1758.849, 1740.335 to 1777.363, 0
1795.877, 1777.363 to 1814.391, 0
1832.906, 1814.391 to 1851.420, 2


Plate, 1
Well, 2
Count, 203
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
22.023, 0.000 to 44.046, 0
66.068, 44.046 to 88.091, 0
110.114, 88.091 to 132.137, 0
154.159, 132.137 to 176.182, 0
198.205, 176.182 to 220.228, 1
242.250, 220.228 to 264.273, 4
286.296, 264.273 to 308.319, 7
330.342, 308.319 to 352.364, 13
374.387, 352.364 to 396.410, 13
418.433, 396.410 to 440.455, 6
462.478, 440.455 to 484.501, 13
506.524, 484.501 to 528.547, 15
550.569, 528.547 to 572.592, 15
594.615, 572.592 to 616.638, 9
638.660, 616.638 to 660.683, 10
682.706, 660.683 to 704.729, 10
726.751, 704.729 to 748.774, 8
770.797, 748.774 to 792.820, 7
814.843, 792.820 to 836.865, 13
858.888, 836.865 to 880.911, 6
902.934, 880.911 to 924.956, 8
946.979, 924.956 to 969.002, 4
991.025, 969.002 to 1013.047, 6
1035.070, 1013.047 to 1057.093, 4
1079.116, 1057.093 to 1101.139, 2
1123.161, 1101.139 to 1145.184, 3
1167.207, 1145.184 to 1189.230, 1
1211.252, 1189.230 to 1233.275, 2
1255.298, 1233.275 to 1277.321, 4
1299.344, 1277.321 to 1321.366, 2
1343.389, 1321.366 to 1365.412, 3
1387.435, 1365.412 to 1409.457, 2
1431.480, 1409.457 to 1453.503, 4
1475.526, 1453.503 to 1497.548, 3
1519.571, 1497.548 to 1541.594, 0
1563.617, 1541.594 to 1585.640, 0
1607.662, 1585.640 to 1629.685, 1
1651.708, 1629.685 to 1673.731, 0
1695.753, 1673.731 to 1717.776, 0
1739.799, 1717.776 to 1761.822, 1
1783.845, 1761.822 to 1805.867, 0
1827.890, 1805.867 to 1849.913, 0
1871.936, 1849.913 to 1893.958, 0
1915.981, 1893.958 to 1938.004, 1
1960.027, 1938.004 to 1982.049, 0
2004.072, 1982.049 to 2026.095, 0
2048.118, 2026.095 to 2070.141, 0
2092.163, 2070.141 to 2114.186, 1
2136.209, 2114.186 to 2158.232, 0
2180.254, 2158.232 to 2202.277, 1


Plate, 1
Well, 3
Count, 206
