Plate, 1
Well, 1
Count, 201
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
11.973, 0.000 to 23.947, 0
35.920, 23.947 to 47.894, 0
59.867, 47.894 to 71.841, 0
83.814, 71.841 to 95.788, 0
107.761, 95.788 to 119.735, 0
131.708, 119.735 to 143.682, 0
155.655, 143.682 to 167.629, 0
179.602, 167.629 to 191.576, 0
203.549, 191.576 to 215.523, 1
227.496, 215.523 to 239.470, 19
251.443, 239.470 to 263.417, 12
275.390, 263.417 to 287.364, 20
299.337, 287.364 to 311.311, 16
323.284, 311.311 to 335.258, 25
347.231, 335.258 to 359.205, 42
371.178, 359.205 to 383.151, 8
395.125, 383.151 to 407.098, 7
419.072, 407.098 to 431.045, 4
443.019, 431.045 to 454.992, 7
466.966, 454.992 to 478.939, 9
490.913, 478.939 to 502.886, 6
514.860, 502.886 to 526.833, 2
538.807, 526.833 to 550.780, 3
562.754, 550.780 to 574.727, 2
586.701, 574.727 to 598.674, 3
610.648, 598.674 to 622.621, 3
634.595, 622.621 to 646.568, 0
658.542, 646.568 to 670.515, 2
682.489, 670.515 to 694.462, 1
706.436, 694.462 to 718.409, 0
730.383, 718.409 to 742.356, 1
754.329, 742.356 to 766.303, 0
778.276, 766.303 to 790.250, 1
802.223, 790.250 to 814.197, 0
826.170, 814.197 to 838.144, 3
850.117, 838.144 to 862.091, 0
874.064, 862.091 to 886.038, 0
898.011, 886.038 to 909.985, 0
921.958, 909.985 to 933.932, 1
945.905, 933.932 to 957.879, 0
969.852, 957.879 to 981.826, 0
993.799, 981.826 to 1005.773, 0
1017.746, 1005.773 to 1029.720, 0
1041.693, 1029.720 to 1053.667, 0
1065.640, 1053.667 to 1077.614, 0
1089.587, 1077.614 to 1101.561, 0
1113.534, 1101.561 to 1125.507, 1
1137.481, 1125.507 to 1149.454, 1
1161.428, 1149.454 to 1173.401, 0
1185.375, 1173.401 to 1197.348, 1


Plate, 1
Well, 2
Count, 201
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
13.655, 0.000 to 27.310, 0
40.965, 27.310 to 54.620, 0
68.275, 54.620 to 81.930, 0
95.585, 81.930 to 109.240, 0
122.895, 109.240 to 136.551, 0
150.206, 136.551 to 163.861, 0
177.516, 163.861 to 191.171, 0
204.826, 191.171 to 218.481, 1
232.136, 218.481 to 245.791, 8
259.446, 245.791 to 273.101, 16
286.756, 273.101 to 300.411, 25
314.066, 300.411 to 327.721, 20
341.376, 327.721 to 355.031, 56
368.686, 355.031 to 382.342, 17
395.997, 382.342 to 409.652, 13
423.307, 409.652 to 436.962, 11
450.617, 436.962 to 464.272, 6
477.927, 464.272 to 491.582, 8
505.237, 491.582 to 518.892, 5
532.547, 518.892 to 546.202, 1
559.857, 546.202 to 573.512, 0
587.167, 573.512 to 600.822, 2
614.477, 600.822 to 628.132, 0
641.788, 628.132 to 655.443, 2
669.098, 655.443 to 682.753, 0
696.408, 682.753 to 710.063, 3
723.718, 710.063 to 737.373, 1
751.028, 737.373 to 764.683, 0
778.338, 764.683 to 791.993, 0
805.648, 791.993 to 819.303, 0
832.958, 819.303 to 846.613, 3
860.268, 846.613 to 873.923, 1
887.579, 873.923 to 901.234, 0
914.889, 901.234 to 928.544, 0
942.199, 928.544 to 955.854, 0
969.509, 955.854 to 983.164, 0
996.819, 983.164 to 1010.474, 0
1024.129, 1010.474 to 1037.784, 0
1051.439, 1037.784 to 1065.094, 0
1078.749, 1065.094 to 1092.404, 1
1106.059, 1092.404 to 1119.714, 0
1133.369, 1119.714 to 1147.025, 0
1160.680, 1147.025 to 1174.335, 0
1187.990, 1174.335 to 1201.645, 0
1215.300, 1201.645 to 1228.955, 0
1242.610, 1228.955 to 1256.265, 0
1269.920, 1256.265 to 1283.575, 0
1297.230, 1283.575 to 1310.885, 0
1324.540, 1310.885 to 1338.195, 0
1351.850, 1338.195 to 1365.505, 1


Plate, 1
Well, 3
Count, 162
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
10.132, 0.000 to 20.265, 0
30.397, 20.265 to 40.529, 0
50.662, 40.529 to 60.794, 0
70.926, 60.794 to 81.059, 0
91.191, 81.059 to 101.323, 0
111.455, 101.323 to 121.588, 0
131.720, 121.588 to 141.852, 0
151.985, 141.852 to 162.117, 0
172.249, 162.117 to 182.382, 0
192.514, 182.382 to 202.646, 0
212.779, 202.646 to 222.911, 6
233.043, 222.911 to 243.176, 8
253.308, 243.176 to 263.440, 6
273.573, 263.440 to 283.705, 15
293.837, 283.705 to 303.969, 7
314.102, 303.969 to 324.234, 9
334.366, 324.234 to 344.499, 31
354.631, 344.499 to 364.763, 18
374.896, 364.763 to 385.028, 8
395.160, 385.028 to 405.293, 5
415.425, 405.293 to 425.557, 6
435.690, 425.557 to 445.822, 6
455.954, 445.822 to 466.086, 13
476.219, 466.086 to 486.351, 2
496.483, 486.351 to 506.616, 4
516.748, 506.616 to 526.880, 4
537.013, 526.880 to 547.145, 0
557.277, 547.145 to 567.410, 3
577.542, 567.410 to 587.674, 1
597.807, 587.674 to 607.939, 1
618.071, 607.939 to 628.204, 0
638.336, 628.204 to 648.468, 1
658.600, 648.468 to 668.733, 0
678.865, 668.733 to 688.997, 2
