Plate, 3
Well, 1
Count, 225
CHARM Settings 1:		UWB1&UWB1BRCA1_300charm.charm

Type 1 Histograms
Diameter (um), Range, frequency
17.166, 0.000 to 34.332, 0
51.497, 34.332 to 68.663, 0
85.829, 68.663 to 102.995, 0
120.160, 102.995 to 137.326, 0
154.492, 137.326 to 171.658, 0
188.823, 171.658 to 205.989, 0
223.155, 205.989 to 240.321, 2
257.487, 240.321 to 274.652, 0
291.818, 274.652 to 308.984, 1
326.150, 308.984 to 343.315, 5
360.481, 343.315 to 377.647, 8
394.813, 377.647 to 411.978, 9
429.144, 411.978 to 446.310, 15
463.476, 446.310 to 480.642, 11
497.807, 480.642 to 514.973, 19
532.139, 514.973 to 549.305, 13
566.470, 549.305 to 583.636, 12
600.802, 583.636 to 617.968, 11
635.133, 617.968 to 652.299, 6
669.465, 652.299 to 686.631, 18
703.796, 686.631 to 720.962, 7
738.128, 720.962 to 755.294, 7
772.460, 755.294 to 789.625, 8
806.791, 789.625 to 823.957, 11
841.123, 823.957 to 858.288, 8
875.454, 858.288 to 892.620, 6
909.786, 892.620 to 926.951, 6
944.117, 926.951 to 961.283, 3
978.449, 961.283 to 995.615, 4
1012.780, 995.615 to 1029.946, 5
1047.112, 1029.946 to 1064.278, 4
1081.443, 1064.278 to 1098.609, 4
1115.775, 1098.609 to 1132.941, 1
1150.106, 1132.941 to 1167.272, 4
1184.438, 1167.272 to 1201.604, 2
1218.770, 1201.604 to 1235.935, 2
1253.101, 1235.935 to 1270.267, 1
1287.433, 1270.267 to 1304.598, 0
1321.764, 1304.598 to 1338.930, 0
1356.096, 1338.930 to 1373.261, 4
1390.427, 1373.261 to 1407.593, 1
1424.759, 1407.593 to 1441.925, 1
1459.090, 1441.925 to 1476.256, 0
1493.422, 1476.256 to 1510.588, 2
1527.753, 1510.588 to 1544.919, 1
1562.085, 1544.919 to 1579.251, 1
1596.416, 1579.251 to 1613.582, 1
1630.748, 1613.582 to 1647.914, 0
1665.079, 1647.914 to 1682.245, 0
1699.411, 1682.245 to 1716.577, 1


Plate, 3
Well, 2
Count, 230
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
17.804, 0.000 to 35.609, 0
53.413, 35.609 to 71.217, 0
89.021, 71.217 to 106.826, 0
124.630, 106.826 to 142.434, 0
160.239, 142.434 to 178.043, 0
195.847, 178.043 to 213.652, 0
231.456, 213.652 to 249.260, 2
267.064, 249.260 to 284.869, 3
302.673, 284.869 to 320.477, 4
338.282, 320.477 to 356.086, 6
373.890, 356.086 to 391.695, 11
409.499, 391.695 to 427.303, 6
445.107, 427.303 to 462.912, 4
480.716, 462.912 to 498.520, 8
516.325, 498.520 to 534.129, 18
551.933, 534.129 to 569.737, 15
587.542, 569.737 to 605.346, 11
623.150, 605.346 to 640.955, 7
658.759, 640.955 to 676.563, 12
694.368, 676.563 to 712.172, 13
729.976, 712.172 to 747.780, 14
765.585, 747.780 to 783.389, 7
801.193, 783.389 to 818.998, 9
836.802, 818.998 to 854.606, 10
872.411, 854.606 to 890.215, 7
908.019, 890.215 to 925.823, 9
943.628, 925.823 to 961.432, 7
979.236, 961.432 to 997.041, 7
1014.845, 997.041 to 1032.649, 5
1050.454, 1032.649 to 1068.258, 2
1086.062, 1068.258 to 1103.866, 1
1121.671, 1103.866 to 1139.475, 6
1157.279, 1139.475 to 1175.084, 4
1192.888, 1175.084 to 1210.692, 5
1228.496, 1210.692 to 1246.301, 3
1264.105, 1246.301 to 1281.909, 2
1299.714, 1281.909 to 1317.518, 0
1335.322, 1317.518 to 1353.127, 3
1370.931, 1353.127 to 1388.735, 3
1406.539, 1388.735 to 1424.344, 1
1442.148, 1424.344 to 1459.952, 0
1477.757, 1459.952 to 1495.561, 1
1513.365, 1495.561 to 1531.170, 0
1548.974, 1531.170 to 1566.778, 0
1584.582, 1566.778 to 1602.387, 1
1620.191, 1602.387 to 1637.995, 2
1655.800, 1637.995 to 1673.604, 0
1691.408, 1673.604 to 1709.212, 0
1727.017, 1709.212 to 1744.821, 0
1762.625, 1744.821 to 1780.430, 1


Plate, 3
Well, 3
Count, 220
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Diameter (um), Range, frequency
21.148, 0.000 to 42.295, 0
63.443, 42.295 to 84.590, 0
105.738, 84.590 to 126.886, 0
148.033, 126.886 to 169.181, 0
190.328, 169.181 to 211.476, 0
232.624, 211.476 to 253.771, 1
274.919, 253.771 to 296.066, 5
317.214, 296.066 to 338.362, 6
359.509, 338.362 to 380.657, 14
401.804, 380.657 to 422.952, 7
444.100, 422.952 to 465.247, 12
486.395, 465.247 to 507.542, 22
528.690, 507.542 to 549.838, 12
570.985, 549.838 to 592.133, 14
613.280, 592.133 to 634.428, 12
655.576, 634.428 to 676.723, 11
697.871, 676.723 to 719.018, 19
740.166, 719.018 to 761.314, 12
782.461, 761.314 to 803.609, 10
824.756, 803.609 to 845.904, 11
867.052, 845.904 to 888.199, 11
909.347, 888.199 to 930.494, 9
951.642, 930.494 to 972.790, 9
993.937, 972.790 to 1015.085, 7
1036.232, 1015.085 to 1057.380, 5
